index,generation,individual,bit_00,bit_01,bit_02,bit_03,bit_04,bit_05,bit_06,bit_07,bit_08,bit_09,bit_10,bit_11,bit_12,bit_13,bit_14,bit_15,bit_16,bit_17,bit_18,bit_19,bit_20,keff,ppf,fitness
868,14,10,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1.273771951884603,1.106606199336199,48.23771951884603
869,14,11,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1.2741463097290757,1.1078122136931892,40.241463097290755
870,14,12,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1.2725754524283823,1.1208590363625999,44.22575452428382
871,14,13,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2751534665772628,1.1246596701347922,44.25153466577263
872,14,14,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1.2697515950644176,1.115667106406363,44.197515950644174
873,14,15,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.2696002831413353,1.1127783226879173,48.19600283141335
874,14,16,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1.2706026205284853,1.1327773021483796,40.20602620528485
875,14,17,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.2743021432471788,1.1118622058030307,40.243021432471785
876,14,18,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1.2698157440237328,1.1144372492123202,48.198157440237324
877,14,19,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1.2748878303470101,1.1260692406270316,60.2488783034701
878,14,20,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2781316581023157,1.1359001124062338,44.281316581023155
879,14,21,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1.2735958480562173,1.1047881452046557,48.235958480562175
880,14,22,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153981,1.1137183208755932,36.19443240215398
881,14,23,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.274302143247166,1.1118622058030305,40.24302143247166
882,14,24,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.2670685183637838,1.1262466195954404,40.170685183637836
883,14,25,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.2670685183637749,1.1262466195954406,40.17068518363775
884,14,26,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154847,1.1137183208755927,36.194432402154845
885,14,27,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1.2709089210395779,1.1246897461731238,44.20908921039578
886,14,28,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1.2669305513263354,1.1156570709507152,44.16930551326335
887,14,29,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154456,1.1137183208755932,36.194432402154455
888,14,30,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153935,1.113718320875593,36.194432402153936
889,14,31,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.2670685183637733,1.1262466195954408,40.17068518363773
890,14,32,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154414,1.113718320875593,36.19443240215441
891,14,33,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1.2706026205285266,1.13277730214838,40.20602620528527
892,14,34,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153986,1.1137183208755927,36.194432402153986
893,14,35,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154718,1.1137183208755932,36.19443240215472
894,14,36,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151909,1.1651563599676569,32.12659712915191
895,14,37,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1.2725754524283965,1.1208590363625999,44.225754524283964
896,14,38,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1.2734445221891921,1.1121497380602159,32.234445221891924
897,14,39,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1.2688422466617413,1.1266612575490302,56.18842246661741
898,14,40,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1.2706026205285545,1.13277730214838,40.206026205285546
899,14,41,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1.2725754524283872,1.1208590363625996,44.22575452428387
900,14,42,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1.2727071065431543,1.1169221458694487,52.227071065431545
901,14,43,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.2743021432471497,1.1118622058030307,40.243021432471494
902,14,44,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154197,1.1137183208755932,36.1944324021542
903,14,45,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1.2688804869255021,1.1217448958309915,40.18880486925502
904,14,46,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1.2680783573609231,1.1041758546270413,52.18078357360923
905,14,47,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1.2706026205285623,1.1327773021483802,40.206026205285625
906,14,48,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1.2742529967389709,1.1056297361608194,44.24252996738971
907,14,49,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1.2721654259630013,1.110108079358113,36.221654259630014
908,14,50,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215458,1.1137183208755927,36.19443240215458
909,14,51,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153837,1.1137183208755932,36.194432402153836
910,14,52,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154245,1.113718320875593,36.19443240215425
911,14,53,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154883,1.113718320875593,36.19443240215488
912,14,54,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1.2703529521623498,1.127657326834596,40.203529521623494
913,14,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153988,1.1137183208755932,36.194432402153986
914,14,56,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153935,1.1137183208755932,36.194432402153936
915,14,57,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1.2706137672793385,1.1232241216692116,44.20613767279338
916,14,58,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1.274093469669997,1.1093697849238964,48.24093469669997
917,14,59,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1.2748173739689093,1.1139977024540835,44.24817373968909
918,14,60,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2722909392161783,1.1100951084526365,48.22290939216178
919,14,61,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215418,1.113718320875593,36.19443240215418
920,14,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154439,1.1137183208755932,36.19443240215444
921,14,63,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1.273654088357838,1.1293362904815203,40.23654088357838
922,14,64,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153966,1.1137183208755927,36.194432402153964
923,14,65,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1.2702236119083794,1.124704323590727,40.20223611908379
924,15,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151986,1.1651563599676569,32.12659712915199
925,15,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151849,1.1651563599676569,32.12659712915185
926,15,2,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151909,1.1651563599676569,32.12659712915191
927,15,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154379,1.1137183208755932,36.194432402154376
928,15,4,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1.273654088357837,1.1293362904815198,40.23654088357837
929,15,5,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1.2686309446068502,1.1167629335352982,52.1863094460685
930,15,6,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.272803616047667,1.1128663458243249,48.22803616047667
931,15,7,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.2696002831413375,1.112778322687917,48.196002831413374
932,15,8,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1.2725019380243838,1.113698262573969,48.225019380243836
933,15,9,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153926,1.113718320875593,36.19443240215393
934,15,10,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1.2718258866715986,1.109357480776961,40.218258866715985
935,15,11,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.2670685183637391,1.1262466195954408,40.17068518363739
936,15,12,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154214,1.1137183208755932,36.19443240215421
937,15,13,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.2743021432471522,1.1118622058030305,40.24302143247152
938,15,14,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1.2721654259630322,1.110108079358113,36.22165425963032
939,15,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154672,1.113718320875593,36.194432402154675
940,15,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153732,1.1137183208755932,36.19443240215373
941,15,17,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154143,1.1137183208755927,36.19443240215414
942,15,18,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154168,1.1137183208755932,36.19443240215417
943,15,19,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1.26814778190704,1.1093602757566623,60.1814778190704
944,15,20,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1.2723149880912457,1.1193150290226022,56.22314988091246
945,15,21,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1.2702743334380313,1.1144387561094284,44.202743334380315
946,15,22,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1.2751912662921647,1.1125698792408139,56.25191266292165
947,15,23,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1.273355475470882,1.1163686790598712,64.23355475470882
948,15,24,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154137,1.113718320875593,36.194432402154135
949,15,25,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1.2726719438497895,1.1150645406994864,44.226719438497895
950,15,26,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154665,1.1137183208755932,36.19443240215467
951,15,27,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151957,1.1651563599676569,32.12659712915196
952,15,28,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154454,1.1137183208755927,36.194432402154455
953,15,29,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.274302143247169,1.1118622058030307,40.24302143247169
954,15,30,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1.272165425963011,1.110108079358113,36.221654259630114
955,15,31,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154356,1.1137183208755927,36.194432402154355
956,15,32,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154618,1.113718320875593,36.19443240215462
957,15,33,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154578,1.1137183208755932,36.194432402154575
958,15,34,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154252,1.1137183208755932,36.19443240215425
959,15,35,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1.2723149880912423,1.119315029022602,56.22314988091242
960,15,36,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154154,1.113718320875593,36.194432402154156
961,15,37,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1.274215422583334,1.093784136049755,52.24215422583334
962,15,38,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1.273771951884603,1.1066061993361993,48.23771951884603
963,15,39,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1.277748585365588,1.108863040671887,52.27748585365588
964,15,40,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1.2688422466617353,1.12666125754903,56.188422466617354
965,15,41,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1.2723477208399943,1.1069159858939934,48.22347720839994
966,15,42,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.2670685183637964,1.1262466195954413,40.170685183637964
967,15,43,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154407,1.113718320875593,36.194432402154405
968,15,44,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.262659712915182,1.1651563599676567,32.12659712915182
969,15,45,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1.2790102117672975,1.1023802645798877,52.29010211767297
970,15,46,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1.2721197592522104,1.129153395909079,52.2211975925221
971,15,47,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1.26706851836379,1.1262466195954408,40.1706851836379
972,15,48,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1.2688804869255321,1.1217448958309912,40.18880486925532
973,15,49,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215462,1.1137183208755932,36.19443240215462
974,15,50,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154667,1.1137183208755932,36.19443240215467
975,15,51,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1.2707915444728461,1.1136982370366872,40.207915444728464
976,15,52,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154383,1.1137183208755927,36.19443240215438
977,15,53,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151838,1.1651563599676567,32.12659712915184
978,15,54,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1.2706026205285097,1.1327773021483798,40.2060262052851
979,15,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154154,1.1137183208755934,36.194432402154156
980,15,56,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215463,1.1137183208755932,36.19443240215463
981,15,57,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1.2788319451049004,1.0964986866893556,52.288319451049006
982,15,58,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1.273595848056219,1.1047881452046557,48.23595848056219
983,15,59,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215447,1.1137183208755932,36.19443240215447
984,15,60,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1.2688804869255446,1.1217448958309915,40.18880486925545
985,15,61,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151758,1.1651563599676569,32.126597129151754
986,15,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153952,1.113718320875593,36.19443240215395
987,15,63,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153988,1.1137183208755934,36.194432402153986
988,15,64,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1.2790515725624572,1.1330467875602317,52.29051572562457
989,15,65,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1.274252996738972,1.1056297361608194,44.24252996738972
990,16,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.262659712915191,1.1651563599676569,32.12659712915191
991,16,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.262659712915187,1.1651563599676569,32.12659712915187
992,16,2,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.262659712915173,1.1651563599676569,32.12659712915173
993,16,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154214,1.113718320875593,36.19443240215421
994,16,4,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154354,1.1137183208755927,36.194432402154355
995,16,5,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1.2695195365282466,1.1077230244322225,52.195195365282466
996,16,6,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154152,1.1137183208755932,36.19443240215415
997,16,7,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1.273249078214023,1.1095261382435462,52.23249078214023
998,16,8,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1.2723149880912288,1.1193150290226022,56.22314988091229
999,16,9,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1.2790102117673052,1.1023802645798872,52.29010211767305
1000,16,10,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1.2699583741474751,1.1213055377906542,48.199583741474754
1001,16,11,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1.2748887683887726,1.1061524404306593,52.24888768388772
1002,16,12,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1.2737354901366835,1.103510400300127,48.237354901366835
1003,16,13,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1.2737354901366746,1.1035104003001266,48.23735490136674
1004,16,14,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1.2743157552484865,1.1080865216266107,56.24315755248487
1005,16,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154099,1.113718320875593,36.1944324021541
1006,16,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154463,1.1137183208755932,36.19443240215446
1007,16,17,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215462,1.113718320875593,36.19443240215462
1008,16,18,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1.2686556945190204,1.0941784256368678,60.186556945190205
1009,16,19,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1.2688422466617377,1.1266612575490305,56.188422466617375
1010,16,20,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1.2736363356385638,1.1283492144706229,44.23636335638564
1011,16,21,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153681,1.1137183208755934,36.19443240215368
1012,16,22,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154239,1.1137183208755927,36.19443240215424
1013,16,23,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154199,1.113718320875593,36.1944324021542
1014,16,24,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154143,1.113718320875593,36.19443240215414
1015,16,25,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154359,1.1137183208755932,36.19443240215436
1016,16,26,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129151804,1.1651563599676569,32.126597129151804
1017,16,27,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154465,1.1137183208755927,36.19443240215446
1018,16,28,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1.2712722952761382,1.1048521396285196,52.21272295276138
1019,16,29,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1.2777485853655883,1.1088630406718867,52.27748585365588
1020,16,30,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154465,1.1137183208755927,36.19443240215446
1021,16,31,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154243,1.1137183208755927,36.19443240215424
1022,16,32,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1.2669127657747978,1.111542006348923,48.16912765774798
1023,16,33,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154145,1.1137183208755932,36.19443240215415
1024,16,34,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154379,1.1137183208755932,36.194432402154376
1025,16,35,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1.273595848056225,1.104788145204656,48.23595848056225
1026,16,36,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1.2706338452897852,1.10019018099981,56.20633845289785
1027,16,37,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1.2761427688406308,1.111719085831461,56.26142768840631
1028,16,38,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1.2697515950643974,1.1156671064063626,44.197515950643975
1029,16,39,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1.2743157552485043,1.108086521626611,56.243157552485044
1030,16,40,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215369,1.1137183208755932,36.19443240215369
1031,16,41,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154152,1.1137183208755927,36.19443240215415
1032,16,42,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1.2722490424764128,1.1236342983268313,32.222490424764125
1033,16,43,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.2752667774892734,1.1182530433747273,56.252667774892736
1034,16,44,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1.2668608172223983,1.1365671894755682,44.16860817222398
1035,16,45,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1.270045747136198,1.1215863604036262,40.20045747136198
1036,16,46,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1.2742567532343259,1.1061018620738616,52.24256753234326
1037,16,47,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1.2626597129152048,1.1651563599676569,32.126597129152046
1038,16,48,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153988,1.1137183208755932,36.194432402153986
1039,16,49,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154157,1.1137183208755927,36.194432402154156
1040,16,50,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154416,1.1137183208755932,36.19443240215442
1041,16,51,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1.265166805048199,1.1297480728618652,44.15166805048199
1042,16,52,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2751534665772706,1.1246596701347922,44.25153466577271
1043,16,53,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154634,1.113718320875593,36.19443240215463
1044,16,54,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154414,1.1137183208755927,36.19443240215441
1045,16,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154896,1.1137183208755932,36.194432402154895
1046,16,56,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153641,1.113718320875593,36.194432402153645
1047,16,57,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.2743021432471326,1.1118622058030307,40.24302143247132
1048,16,58,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153732,1.1137183208755932,36.19443240215373
1049,16,59,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154419,1.1137183208755927,36.19443240215442
1050,16,60,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215457,1.1137183208755932,36.19443240215457
1051,16,61,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1.277566678566871,1.123974209505062,52.27566678566871
1052,16,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215458,1.113718320875593,36.19443240215458
1053,16,63,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1.2716463201616521,1.1135777853750537,52.21646320161652
1054,16,64,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154143,1.113718320875593,36.19443240215414
